observed_at,hours_to_lock,formation,index_total,player,pos,slot,start_pct,start_source,status,assumed,value,score,picked,ppm,fix,opp,home,cur_pj,flat,fix_basis,elo_gap,ff_id,score_h3,pj
2026-09-18T2038Z,,5-4-1,48.71,Anthony Gordon,delantero,DEL,50,read,ok,1,83191303,3.222,0,5.797,1.048,Sevilla,0,3,3.073,attack_defense,,7595,10.130,3.4
2026-09-18T2038Z,,5-4-1,48.71,Pablo Martinez,mediocampista,MED,50,read,ok,0,4706921,2.195,0,5.618,0.827,Getafe,0,2,2.655,attack_defense,,7614,8.301,29.1
2026-09-18T2038Z,,5-4-1,48.71,Ivan Romero,delantero,DEL,70,read,ok,0,6121221,4.172,0,5.758,1.036,Villarreal,0,3,4.025,attack_defense,,7629,11.621,35.5
2026-09-18T2038Z,,5-4-1,48.71,Jesus Areso,defensa,DEF,70,read,ok,0,4270726,3.012,0,3.708,1.280,Alaves,1,3,2.354,attack_defense,,7638,7.361,29.3
2026-09-18T2038Z,,5-4-1,48.71,Victor Garcia,defensa,DEF,30,read,ok,0,934617,0.869,0,3.456,0.713,Villarreal,0,2,1.220,attack_defense,,7644,4.649,23.2
2026-09-18T2038Z,,5-4-1,48.71,Alex Baena,mediocampista,MED,70,read,ok,0,63033278,3.017,0,6.268,0.682,Real Madrid,1,4,4.427,attack_defense,,7645,11.263,31.3
2026-09-18T2038Z,,5-4-1,48.71,German Valera,mediocampista,MED,70,read,ok,0,12991055,3.550,0,4.555,1.000,,,5,3.550,none,,7658,10.207,41.3
2026-09-18T2038Z,,5-4-1,48.71,Guido Rodriguez,mediocampista,MED,70,read,ok,0,14630954,4.266,0,5.526,1.019,Real Sociedad,1,3,4.187,attack_defense,,7676,11.956,18.7
2026-09-18T2038Z,,5-4-1,48.71,Julen Lobete,delantero,DEL,0,read,injured,1,515946,0.000,0,4.566,0.827,Getafe,0,0,0.000,attack_defense,,7686,4.140,0.1
2026-09-18T2038Z,,5-4-1,48.71,Ramon Enriquez,mediocampista,MED,20,read,ok,1,528065,0.682,0,4.438,0.827,Getafe,0,1,0.824,attack_defense,,7703,4.435,1.0
2026-09-18T2038Z,,5-4-1,48.71,Jon Pacheco,defensa,DEF,0,read,ok,0,1692163,0.085,0,3.737,1.169,Valencia,0,0,0.073,attack_defense,,7725,3.295,22.2
2026-09-18T2038Z,,5-4-1,48.71,Jose Maria Gimenez,defensa,DEF,60,read,ok,0,9922934,2.933,0,5.407,0.968,Real Betis,1,3,3.029,attack_defense,,775,9.085,19.0
2026-09-18T2038Z,,5-4-1,48.71,Giorgi Kochorashvili,mediocampista,MED,60,read,ok,1,6601971,1.924,0,5.036,0.811,Barcelona,1,1,2.372,attack_defense,,7786,6.760,1.3
2026-09-18T2038Z,,5-4-1,48.71,Ferran Jutgla,delantero,DEL,50,read,ok,0,8619777,2.859,0,4.735,1.112,Racing Santander,1,4,2.570,value,,7842,8.621,33.6
2026-09-18T2038Z,,5-4-1,48.71,Raul Moro,delantero,DEL,50,read,ok,0,7945785,1.743,0,4.469,0.985,Rayo Vallecano,1,2,1.770,attack_defense,,7870,5.870,15.5
2026-09-18T2038Z,,5-4-1,48.71,Hugo Novoa,defensa,DEF,20,read,ok,1,554184,0.765,0,4.143,0.923,Athletic Club,0,0,0.829,attack_defense,,7902,2.422,0.0
2026-09-18T2038Z,,5-4-1,48.71,Aitor Paredes,defensa,DEF,50,read,ok,0,12971003,3.345,0,5.798,1.280,Alaves,1,2,2.614,attack_defense,,7916,9.334,21.3
2026-09-18T2038Z,,5-4-1,48.71,Beñat Prados,mediocampista,MED,10,read,ok,0,704945,0.394,0,3.895,1.011,Alaves,1,0,0.389,attack_defense,,7917,1.172,2.0
2026-09-18T2038Z,,5-4-1,48.71,Nico Serrano,delantero,DEL,0,read,ok,0,543577,0.000,0,3.326,1.011,Alaves,1,0,0.000,attack_defense,,7920,0.000,16.0
2026-09-18T2038Z,,5-4-1,48.71,Francho Serrano,mediocampista,MED,70,read,ok,1,2203770,3.241,0,4.495,1.139,Malaga,1,2,2.847,value,,7995,8.425,2.0
2026-09-18T2038Z,,5-4-1,48.71,Miguel Rodriguez,delantero,DEL,30,read,ok,1,1205232,0.713,0,5.020,0.785,Athletic Club,0,0,0.908,attack_defense,,8080,4.338,0.1
2026-09-18T2038Z,,5-4-1,48.71,Ilaix Moriba,mediocampista,MED,50,read,ok,0,7793171,2.746,0,4.083,1.112,Racing Santander,1,4,2.469,value,,8082,8.221,40.5
2026-09-18T2038Z,,5-4-1,48.71,Oriol Rey,mediocampista,MED,80,read,ok,0,2279862,3.320,0,3.879,1.036,Villarreal,0,4,3.203,attack_defense,,8088,8.842,24.3
2026-09-18T2038Z,,5-4-1,48.71,Felix Correia,delantero,DEL,50,read,ok,1,5560235,1.957,0,4.575,0.811,Barcelona,1,2,2.412,attack_defense,,8091,7.546,1.8
2026-09-18T2038Z,,5-4-1,48.71,Urko Gonzalez de Zarate,mediocampista,MED,70,read,ok,0,4443462,2.633,0,3.690,1.000,,,4,2.633,none,,8228,7.540,40.4
2026-09-18T2038Z,,5-4-1,48.71,Jose Salinas,defensa,DEF,50,read,ok,0,939898,1.844,0,2.808,1.415,Getafe,0,2,1.304,attack_defense,,8250,4.821,13.5
2026-09-18T2038Z,,5-4-1,48.71,Victor Chust,defensa,DEF,70,read,ok,0,4374130,2.337,0,2.821,1.000,,,6,2.337,none,,8273,6.738,37.0
2026-09-18T2038Z,,5-4-1,48.71,Aitor Fernandez,portero,POR,50,read,ok,0,460454,2.595,0,5.362,1.355,Rayo Vallecano,1,1,1.915,attack_defense,,829,7.130,3.0
2026-09-18T2038Z,,5-4-1,48.71,Umar Sadiq,delantero,DEL,0,read,injured,0,3096377,0.000,0,4.718,1.019,Real Sociedad,1,2,0.000,attack_defense,,8294,5.746,26.8
2026-09-18T2038Z,,5-4-1,48.71,Georgiy Tsitaishvili,delantero,DEL,40,read,ok,1,1292643,1.665,0,4.079,1.019,Osasuna,0,2,1.635,attack_defense,,8337,6.014,2.0
2026-09-18T2038Z,,5-4-1,48.71,Jude Bellingham,mediocampista,MED,90,read,ok,0,121624909,5.739,0,8.978,0.737,Atletico Madrid,0,5,7.788,attack_defense,,8386,18.390,32.9
2026-09-18T2038Z,,5-4-1,48.71,Luka Sucic,mediocampista,MED,80,read,ok,0,11260420,3.361,0,4.149,0.983,Valencia,0,5,3.421,attack_defense,,8392,9.326,27.1
2026-09-18T2038Z,,5-4-1,48.71,Karim Adeyemi,delantero,DEL,50,read,ok,1,53236845,4.390,0,8.912,1.048,Sevilla,0,3,4.187,attack_defense,,8395,13.936,2.6
2026-09-18T2038Z,,5-4-1,48.71,Antony,delantero,DEL,70,read,ok,0,56708181,4.582,0,7.191,0.918,Deportivo La Coruna,0,4,4.993,value,,8405,13.870,36.1
2026-09-18T2038Z,,5-4-1,48.71,Moi Gomez,mediocampista,MED,0,read,injured,0,3324291,0.000,0,5.470,0.985,Rayo Vallecano,1,3,0.000,attack_defense,,841,6.896,28.6
2026-09-18T2038Z,,5-4-1,48.71,Pape Gueye,mediocampista,MED,80,read,ok,0,32511138,6.105,0,6.319,1.268,Levante,1,4,4.815,attack_defense,,8413,14.398,34.3
2026-09-18T2038Z,,5-4-1,48.71,Gerard Moreno,delantero,DEL,70,read,ok,0,38182312,5.783,0,7.406,1.268,Levante,1,3,4.561,attack_defense,,843,14.185,25.0
2026-09-18T2038Z,,5-4-1,48.71,Eduardo Camavinga,mediocampista,MED,30,read,ok,0,8619432,1.157,0,4.518,0.737,Atletico Madrid,0,2,1.570,attack_defense,,8479,5.925,31.5
2026-09-18T2038Z,,5-4-1,48.71,Romain del Castillo,delantero,DEL,50,read,ok,1,9362525,1.821,0,4.623,0.985,Rayo Vallecano,1,0,1.849,attack_defense,,8485,6.293,0.4
2026-09-18T2038Z,,5-4-1,48.71,Martin Satriano,delantero,DEL,70,read,ok,0,19192186,3.893,0,4.735,1.139,Malaga,1,5,3.419,value,,8496,10.272,22.5
2026-09-18T2038Z,,5-4-1,48.71,Florian Lejeune,defensa,DEF,80,read,ok,0,19933264,3.973,0,4.145,1.082,Osasuna,0,6,3.671,attack_defense,,863,10.439,42.0
2026-09-18T2038Z,,5-4-1,48.71,Rafael Romero,portero,POR,,absent,ok,1,602257,0.718,0,6.227,0.550,Barcelona,1,0,1.305,attack_defense,,8634,3.329,0.0
2026-09-18T2038Z,,5-4-1,48.71,Beñat Turrientes,mediocampista,MED,40,read,ok,0,7083565,1.753,0,4.126,0.983,Valencia,0,3,1.785,attack_defense,,8651,6.336,29.9
2026-09-18T2038Z,,5-4-1,48.71,Alvaro Garcia,mediocampista,MED,,absent,ok,0,18171133,2.361,0,4.926,1.019,Osasuna,0,5,2.318,attack_defense,,867,9.279,36.9
2026-09-18T2038Z,,5-4-1,48.71,Unai Marrero,portero,POR,30,read,ok,0,797973,1.906,0,6.710,1.169,Valencia,0,1,1.630,attack_defense,,8679,7.581,2.0
2026-09-18T2038Z,,5-4-1,48.71,Jesus Vazquez,defensa,DEF,40,read,ok,0,1653637,1.685,0,3.081,1.097,Real Sociedad,1,4,1.536,attack_defense,,8684,5.513,27.8
2026-09-18T2038Z,,5-4-1,48.71,Juan Iglesias,defensa,DEF,70,read,ok,0,14583300,2.231,0,4.894,0.550,Barcelona,1,6,4.055,attack_defense,,8686,9.865,43.0
2026-09-18T2038Z,,5-4-1,48.71,Nico Williams,delantero,DEL,80,read,ok,0,56447056,4.476,0,6.565,1.011,Alaves,1,3,4.429,attack_defense,,8693,11.945,28.0
2026-09-18T2038Z,,5-4-1,48.71,Boyomo,defensa,DEF,50,read,ok,0,14285276,2.209,0,3.660,1.355,Rayo Vallecano,1,2,1.629,attack_defense,,8695,5.949,32.2
2026-09-18T2038Z,,5-4-1,48.71,Alfonso Gonzalez,delantero,DEL,30,read,ok,0,2206633,0.599,0,3.512,0.811,Barcelona,1,0,0.738,attack_defense,,8703,3.550,20.1
2026-09-18T2038Z,,5-4-1,48.71,Mario Soriano,mediocampista,MED,80,read,ok,1,29452176,3.200,0,4.208,0.967,Real Betis,1,5,3.309,attack_defense,,8712,8.929,4.6
2026-09-18T2038Z,,5-4-1,48.71,Antonio Blanco,mediocampista,MED,80,read,ok,0,19771168,2.910,0,4.299,0.785,Athletic Club,0,6,3.706,attack_defense,,8737,9.412,41.7
2026-09-18T2038Z,,5-4-1,48.71,David Larrubia,mediocampista,MED,70,read,ok,1,25507592,2.181,0,3.696,0.827,Getafe,0,4,2.637,attack_defense,,8780,7.096,4.4
2026-09-18T2038Z,,5-4-1,48.71,Ivan Azon,delantero,DEL,50,read,ok,1,4111513,2.418,0,4.641,1.139,Malaga,1,1,2.124,value,,8782,7.441,1.0
2026-09-18T2038Z,,5-4-1,48.71,Ramon Terrats,mediocampista,MED,50,read,doubt,0,9078584,1.713,0,4.383,1.139,Malaga,1,5,1.504,value,,8944,8.350,34.0
2026-09-18T2038Z,,5-4-1,48.71,Jon Ander Olasagasti,mediocampista,MED,90,read,ok,0,9468966,4.186,0,4.453,1.036,Villarreal,0,5,4.038,attack_defense,,8961,10.701,37.6
2026-09-18T2038Z,,5-4-1,48.71,Pablo Ramon,defensa,DEF,90,read,ok,1,1998853,3.189,0,4.459,0.959,Celta Vigo,0,3,3.327,attack_defense,,8972,8.390,3.2
2026-09-18T2038Z,,5-4-1,48.71,Eneko Ortiz,defensa,DEF,,absent,ok,1,1718986,0.953,0,4.143,1.098,Levante,1,0,0.868,attack_defense,,8986,2.690,0.0
2026-09-18T2038Z,,5-4-1,48.71,Hugo Sotelo,mediocampista,MED,0,read,injured,0,824615,0.000,0,4.216,1.036,Villarreal,0,1,0.000,attack_defense,,8988,4.238,21.1
2026-09-18T2038Z,,5-4-1,48.71,Johan Mojica,defensa,DEF,80,read,ok,0,14937654,3.408,0,4.029,1.139,Malaga,1,4,2.993,value,,899,8.542,39.0
2026-09-18T2038Z,,5-4-1,48.71,Arsen Zakharyan,mediocampista,MED,0,read,ok,0,581347,0.022,0,2.814,0.983,Valencia,0,0,0.022,attack_defense,,9011,2.044,17.1
2026-09-18T2038Z,,5-4-1,48.71,Altay Bayindir,portero,POR,10,read,ok,1,1071367,0.693,0,6.227,1.112,Racing Santander,1,0,0.623,value,,9012,1.938,0.0
2026-09-18T2038Z,,5-4-1,48.71,Ruben Vargas,delantero,DEL,0,read,injured,0,9773599,0.000,0,5.151,0.811,Barcelona,1,0,0.000,attack_defense,,9125,0.000,24.0
2026-09-18T2038Z,,5-4-1,48.71,Roger Brugue,delantero,DEL,70,read,ok,0,5016968,3.955,0,4.809,1.036,Villarreal,0,4,3.816,attack_defense,,9157,11.042,22.9
2026-09-18T2038Z,,5-4-1,48.71,Matias Dituro,portero,POR,50,read,ok,0,9312717,3.307,0,4.630,1.000,,,6,3.307,none,,9161,10.530,28.0
2026-09-18T2038Z,,5-4-1,48.71,Sergi Canos,delantero,DEL,0,read,injured,1,444753,0.000,0,4.354,1.019,Real Sociedad,1,0,0.000,attack_defense,,9201,0.000,0.0
2026-09-18T2038Z,,5-4-1,48.71,Julen Agirrezabala,portero,POR,95,read,ok,0,20843717,5.875,0,6.309,0.959,Celta Vigo,0,6,6.129,attack_defense,,9213,15.718,24.0
2026-09-18T2038Z,,5-4-1,48.71,Arnau Martinez,defensa,DEF,50,read,ok,0,9582945,2.488,0,4.075,1.097,Real Sociedad,1,3,2.268,attack_defense,,9218,7.649,37.7
2026-09-18T2038Z,,5-4-1,48.71,Jose Manuel Copete,defensa,DEF,0,read,injured,0,803219,0.000,0,3.764,1.097,Real Sociedad,1,0,0.000,attack_defense,,9234,0.000,21.0
2026-09-18T2038Z,,5-4-1,48.71,Pablo Gavi,mediocampista,MED,30,read,ok,0,15019083,1.009,0,3.583,1.048,Sevilla,0,1,0.962,attack_defense,,9273,4.438,11.8
2026-09-18T2038Z,,5-4-1,48.71,Giuliano Simeone,delantero,DEL,50,read,ok,0,38386889,2.324,0,5.767,0.682,Real Madrid,1,4,3.410,attack_defense,,9276,9.901,35.3
2026-09-18T2038Z,,5-4-1,48.71,Diego Lopez,delantero,DEL,0,read,injured,0,861545,0.000,0,3.710,1.019,Real Sociedad,1,0,0.000,attack_defense,,9304,0.000,34.0
2026-09-18T2038Z,,5-4-1,48.71,Alejandro Balde,defensa,DEF,10,read,ok,0,11359603,0.360,0,4.561,1.086,Sevilla,0,0,0.331,attack_defense,,9316,3.913,28.1
2026-09-18T2038Z,,5-4-1,48.71,Jose Angel Carmona,defensa,DEF,30,read,ok,0,1936698,0.380,0,3.363,0.550,Barcelona,1,0,0.691,attack_defense,,9317,2.974,35.5
2026-09-18T2038Z,,5-4-1,48.71,Haitam Abaida,delantero,DEL,0,read,ok,1,423447,0.135,0,4.629,0.827,Getafe,0,0,0.164,attack_defense,,9321,4.603,0.4
2026-09-18T2038Z,,5-4-1,48.71,Leo Roman,portero,POR,95,read,ok,0,36440485,5.168,0,5.494,0.968,Real Betis,1,6,5.337,attack_defense,,9405,13.738,39.0
2026-09-18T2038Z,,5-4-1,48.71,Dimitri Foulquier,defensa,DEF,0,read,injured,0,930443,0.000,0,3.354,1.097,Real Sociedad,1,0,0.000,attack_defense,,943,0.000,15.0
2026-09-18T2038Z,,5-4-1,48.71,Fabio Cardoso,defensa,DEF,0,read,ok,0,538348,0.000,0,4.429,0.550,Barcelona,1,0,0.000,attack_defense,,9500,0.000,4.0
2026-09-18T2038Z,,5-4-1,48.71,Valentin Rosier,defensa,DEF,0,read,doubt,0,2058586,0.000,0,4.337,1.355,Rayo Vallecano,1,0,0.000,attack_defense,,9531,0.000,31.0
2026-09-18T2038Z,,5-4-1,48.71,Jonathan David,delantero,DEL,70,read,ok,1,31596219,2.774,0,6.693,0.682,Real Madrid,1,1,4.070,attack_defense,,9573,10.086,1.1
2026-09-18T2038Z,,5-4-1,48.71,Coke Carrillo,portero,POR,,absent,ok,1,1567556,1.452,0,6.227,1.112,Racing Santander,1,0,1.305,value,,9638,4.063,0.0
2026-09-18T2038Z,,5-4-1,48.71,Aurelien Tchouameni,mediocampista,MED,50,read,ok,0,22155599,1.987,0,5.196,0.737,Atletico Madrid,0,1,2.696,attack_defense,,9669,8.335,34.2
2026-09-18T2038Z,,5-4-1,48.71,Youssouf Fofana,mediocampista,MED,70,read,ok,1,14995864,2.703,0,4.706,0.811,Barcelona,1,2,3.332,attack_defense,,9670,8.786,2.2
2026-09-18T2038Z,,5-4-1,48.71,Ruben Sanchez,defensa,DEF,40,read,ok,0,433627,1.169,0,3.550,1.000,,,0,1.169,none,,9695,4.618,21.4
2026-09-18T2038Z,,5-4-1,48.71,Adama Traore,delantero,DEL,40,read,ok,1,14701927,1.221,0,3.229,0.967,Real Betis,1,1,1.262,attack_defense,,972,4.755,1.1
2026-09-18T2038Z,,5-4-1,48.71,Hugo Alvarez,mediocampista,MED,40,read,ok,0,1832453,1.753,0,4.163,1.112,Racing Santander,1,2,1.576,value,,9740,5.928,30.1
2026-09-18T2038Z,,5-4-1,48.71,Hugo Gonzalez,mediocampista,MED,70,read,ok,0,1618921,3.126,0,5.118,1.112,Racing Santander,1,2,2.811,value,,9744,8.250,3.1
2026-09-18T2038Z,,5-4-1,48.71,Abde Ezzalzouli,delantero,DEL,50,read,ok,0,27916935,3.387,0,8.267,0.918,Deportivo La Coruna,0,1,3.691,value,,9750,12.151,29.9
2026-09-18T2038Z,,5-4-1,48.71,Alejandro Iturbe,portero,POR,50,read,ok,1,531632,3.114,0,6.227,1.000,,,0,3.114,none,,9759,9.341,0.0
2026-09-18T2038Z,,5-4-1,48.71,Cesar Tarrega,defensa,DEF,0,read,injured,0,8361736,0.000,0,4.288,1.097,Real Sociedad,1,4,0.000,attack_defense,,9762,5.665,35.7
2026-09-18T2038Z,,5-4-1,48.71,Ilias Akhomach,delantero,DEL,20,read,ok,0,2373233,1.015,0,5.071,1.268,Levante,1,1,0.801,attack_defense,,9763,5.022,20.6
2026-09-18T2038Z,,5-4-1,48.71,Luismi Cruz,delantero,DEL,60,read,ok,1,9996593,2.923,0,4.748,0.967,Real Betis,1,4,3.022,attack_defense,,9772,9.049,4.1
2026-09-18T2038Z,,5-4-1,48.71,Bryan Zaragoza,delantero,DEL,50,read,ok,0,15653657,2.245,0,5.146,1.000,,,1,2.245,none,,9779,7.597,19.8
2026-09-18T2038Z,,5-4-1,48.71,Marc Pubill,defensa,DEF,90,read,ok,0,42099901,2.849,0,5.470,0.652,Real Madrid,1,4,4.368,attack_defense,,9823,9.802,23.0
2026-09-18T2038Z,,5-4-1,48.71,Jofre Carreras,delantero,DEL,0,read,injured,0,621366,0.000,0,3.465,1.000,,,0,0.000,none,,9850,2.741,26.2
2026-09-18T2038Z,,5-4-1,48.71,Arnau Comas,defensa,DEF,0,read,ok,1,498567,0.000,0,2.900,0.968,Real Betis,1,0,0.000,attack_defense,,9854,0.000,0.0
2026-09-18T2038Z,,5-4-1,48.71,Stole Dimitrievski,portero,POR,95,read,ok,0,20758023,6.315,0,5.925,1.097,Real Sociedad,1,6,5.756,attack_defense,,989,15.558,26.0
2026-09-18T2038Z,,5-4-1,48.71,Adrian Rodriguez,portero,POR,5,read,ok,1,583623,0.287,0,6.227,0.923,Athletic Club,0,0,0.311,attack_defense,,9897,0.910,0.0
2026-09-18T2038Z,,5-4-1,48.71,Nahuel Tenaglia,defensa,DEF,70,read,ok,0,34204372,4.038,0,5.517,0.923,Athletic Club,0,6,4.374,attack_defense,,9909,12.250,41.5
2026-09-18T2038Z,,5-4-1,48.71,Javi Guerra,mediocampista,MED,80,read,ok,0,19417152,4.229,0,4.989,1.019,Real Sociedad,1,5,4.150,attack_defense,,9927,11.474,41.2
2026-09-18T2038Z,,5-4-1,48.71,Juan Carlos Arana,delantero,DEL,10,read,ok,1,518824,0.449,0,4.191,1.007,Celta Vigo,0,1,0.446,attack_defense,,9930,3.807,0.7
2026-09-18T2038Z,,5-4-1,48.71,Kike Salas,defensa,DEF,50,read,ok,0,9958892,1.825,0,4.811,0.550,Barcelona,1,5,3.319,attack_defense,,9931,9.144,31.0
2026-09-18T2038Z,,5-4-1,48.71,Roberto Fernandez,delantero,DEL,80,read,ok,0,35665333,5.087,0,5.843,1.000,,,6,5.087,none,,9987,14.026,43.8
2026-09-18T2038Z,,5-4-1,48.71,Sergi Cardona,defensa,DEF,30,read,ok,0,2097309,1.067,0,4.003,1.098,Levante,1,1,0.972,attack_defense,,9989,4.453,32.0
2026-09-18T2038Z,,5-4-1,48.71,Alberto Moleiro,mediocampista,MED,50,read,ok,0,37965180,3.719,0,6.170,1.268,Levante,1,3,2.933,attack_defense,,9990,10.397,39.7
2026-09-18T2038Z,,5-4-1,48.71,Iñigo Perez,entrenador,,,absent,ok,1,926290,1.136,0,4.275,1.268,Levante,1,0,0.896,attack_defense,,e100,2.929,0.0
2026-09-18T2038Z,,5-4-1,48.71,Claudio Giraldez,entrenador,,,absent,ok,1,929089,0.997,0,4.275,1.112,Racing Santander,1,0,0.896,value,,e101,2.789,0.0
2026-09-18T2038Z,,5-4-1,48.71,Hansi Flick,entrenador,,,absent,ok,1,4219224,0.940,0,4.275,1.048,Sevilla,0,0,0.896,attack_defense,,e103,2.732,0.0
2026-09-18T2038Z,,5-4-1,48.71,Manolo Gonzalez,entrenador,,,absent,ok,1,605290,0.896,0,4.275,1.000,,,0,0.896,none,,e105,2.688,0.0
2026-09-18T2038Z,,5-4-1,48.71,Quique Sanchez,entrenador,,,absent,ok,1,536599,0.704,0,4.275,0.785,Athletic Club,0,0,0.896,attack_defense,,e11,2.496,0.0
2026-09-18T2038Z,,5-4-1,48.71,Luis Castro,entrenador,,,absent,ok,1,643171,0.929,0,4.275,1.036,Villarreal,0,0,0.896,attack_defense,,e119,2.721,0.0
2026-09-18T2038Z,,5-4-1,48.71,Pellegrino Matarazzo,entrenador,,,absent,ok,1,1317852,0.881,0,4.275,0.983,Valencia,0,0,0.896,attack_defense,,e120,2.673,0.0
2026-09-18T2038Z,,5-4-1,48.71,Luis Miguel Ramis,entrenador,,,absent,ok,1,687291,0.883,0,4.275,0.985,Rayo Vallecano,1,0,0.896,attack_defense,,e123,2.675,0.0
2026-09-18T2038Z,,5-4-1,48.71,Jose Alberto Lopez,entrenador,,,absent,ok,1,563126,0.902,0,4.275,1.007,Celta Vigo,0,0,0.896,attack_defense,,e168,2.694,0.0
2026-09-18T2038Z,,5-4-1,48.71,Edin Terzic,entrenador,,,absent,ok,1,2331542,0.906,0,4.275,1.011,Alaves,1,0,0.896,attack_defense,,e169,2.698,0.0
2026-09-18T2038Z,,5-4-1,48.71,Antonio Hidalgo,entrenador,,,absent,ok,1,738188,0.607,0,2.993,0.967,Real Betis,1,0,0.627,attack_defense,,e170,1.861,0.0
2026-09-18T2038Z,,5-4-1,48.71,Martin Anselmi,entrenador,,,absent,ok,1,733090,0.896,0,4.275,1.000,,,0,0.896,none,,e171,2.688,0.0
2026-09-18T2038Z,,5-4-1,48.71,Juan Funes,entrenador,,,absent,ok,1,647110,0.741,0,4.275,0.827,Getafe,0,0,0.896,attack_defense,,e172,2.533,0.0
2026-09-18T2038Z,,5-4-1,48.71,Beñat San Jose,entrenador,,,absent,ok,1,733090,0.913,0,4.275,1.019,Osasuna,0,0,0.896,attack_defense,,e173,2.705,0.0
2026-09-18T2038Z,,5-4-1,48.71,Jose Mourinho,entrenador,,,absent,ok,1,4986793,0.660,0,4.275,0.737,Atletico Madrid,0,0,0.896,attack_defense,,e174,2.453,0.0
2026-09-18T2038Z,,5-4-1,48.71,Pepe Bordalas,entrenador,,,absent,ok,1,11344420,1.020,0,4.275,1.139,Malaga,1,0,0.896,value,,e35,2.813,0.0
2026-09-18T2038Z,,5-4-1,48.71,Diego Simeone,entrenador,,,absent,ok,1,1980496,0.611,0,4.275,0.682,Real Madrid,1,0,0.896,attack_defense,,e5,2.403,0.0
2026-09-18T2038Z,,5-4-1,48.71,Luis Garcia,entrenador,,,absent,ok,1,536599,0.727,0,4.275,0.811,Barcelona,1,0,0.896,attack_defense,,e61,2.519,0.0
2026-09-18T2038Z,,5-4-1,48.71,Manuel Pellegrini,entrenador,,,absent,ok,1,1474958,0.822,0,4.275,0.918,Deportivo La Coruna,0,0,0.896,value,,e72,2.615,0.0
2026-09-18T2056Z,,5-4-1,48.71,Iñigo Vicente,delantero,DEL,90,read,ok,1,33261862,4.733,1,5.382,1.007,Celta Vigo,0,5,4.703,attack_defense,,6442,12.386,5.0
2026-09-18T2056Z,,5-4-1,48.71,Pepelu,mediocampista,MED,70,read,ok,0,10227397,3.724,1,4.703,1.019,Real Sociedad,1,5,3.654,attack_defense,,2715,10.576,36.3
2026-09-18T2056Z,,5-4-1,48.71,Carl Starfelt,defensa,DEF,30,read,ok,0,9691489,2.033,0,5.293,1.112,Racing Santander,1,2,1.827,value,,9612,7.593,21.4
2026-09-18T2056Z,,5-4-1,48.71,Omar El Hilali,defensa,DEF,0,read,suspended,0,16126209,0.000,0,3.841,1.000,,,6,0.000,none,,10220,5.894,41.9
2026-09-18T2056Z,,5-4-1,48.71,Lucien Agoume,mediocampista,MED,70,read,ok,0,10776394,3.246,1,4.829,0.811,Barcelona,1,6,4.001,attack_defense,,7249,10.780,40.0
2026-09-18T2056Z,,5-4-1,48.71,Pablo Fornals,mediocampista,MED,80,read,ok,0,45125589,4.566,1,6.593,0.918,Deportivo La Coruna,0,4,4.976,value,,2632,13.124,41.2
2026-09-18T2056Z,,5-4-1,48.71,Marcos Alonso,defensa,DEF,60,read,ok,0,30588222,4.707,1,5.880,1.112,Racing Santander,1,5,4.232,value,,4397,13.279,36.6
2026-09-18T2056Z,,5-4-1,48.71,Miguel Roman,mediocampista,MED,50,read,ok,0,12570509,3.915,1,5.187,1.112,Racing Santander,1,6,3.520,value,,13808,11.636,24.5
2026-09-18T2056Z,,5-4-1,48.71,Natan,defensa,DEF,70,read,ok,0,31643609,4.104,1,6.523,0.918,Deportivo La Coruna,0,4,4.473,value,,11813,12.416,37.0
2026-09-18T2056Z,,5-4-1,48.71,Alvaro Mantilla,defensa,DEF,80,read,ok,1,1656339,2.350,0,3.014,0.959,Celta Vigo,0,5,2.452,attack_defense,,10336,6.616,5.0
2026-09-18T2056Z,,5-4-1,48.71,Ali Houary,delantero,DEL,20,read,ok,0,1013348,1.025,0,3.334,1.000,,,2,1.025,none,,14118,4.920,4.1
2026-09-18T2056Z,,5-4-1,48.71,Mathew Ryan,portero,POR,95,read,ok,0,30250228,4.926,1,7.130,0.713,Villarreal,0,5,6.911,attack_defense,,1743,15.808,41.0
2026-09-18T2056Z,,5-4-1,48.71,Yeray Alvarez,defensa,DEF,70,read,ok,0,7198474,3.660,1,4.401,1.280,Alaves,1,4,2.861,attack_defense,,1972,8.954,10.5
2026-09-18T2056Z,,5-4-1,48.71,Sergio Carreira,defensa,DEF,30,read,ok,0,7668325,2.297,0,4.137,1.112,Racing Santander,1,5,2.065,value,,7199,7.916,38.6
2026-09-18T2056Z,,5-4-1,48.71,Zaid Romero,defensa,DEF,90,read,ok,0,24771062,6.685,1,6.982,1.139,Malaga,1,4,5.872,value,,14210,15.980,18.7
2026-09-18T2056Z,,5-4-1,48.71,Dakonam Djene,defensa,DEF,80,read,ok,0,16603906,4.442,1,4.838,1.139,Malaga,1,5,3.901,value,,3881,11.222,38.9
2026-09-18T2056Z,,5-4-1,48.71,Pablo Barrios,mediocampista,MED,0,read,injured,0,46968726,0.000,0,6.166,0.682,Real Madrid,1,3,0.000,attack_defense,,10005,7.776,26.3
2026-09-18T2056Z,,5-4-1,48.71,Renato Veiga,defensa,DEF,70,read,ok,0,22690109,3.479,0,4.187,1.098,Levante,1,5,3.170,attack_defense,,10114,9.413,37.0
